# id,lat_e6,lon_e6
2632,31458556,111022694
2633,38133352,110882620
2634,36396441,117832510
2635,37433400,115970957
2636,36781293,111366142
2637,34791238,112205924
2638,34722630,118268466
2639,32843742,114042611
2640,39083990,114501298
2641,37812518,112305206
2642,30166302,117235934
2643,31416303,110797230
2644,32837234,110627163
2645,36144519,116554021
2646,30224870,116648242
2647,33617980,117592618
2648,30429557,110896055
2649,30461746,115867235
2650,34509515,113227587
2651,37679080,115741749
2652,34063981,110955197
2653,32309096,110217891
2654,36207482,119050062
2655,39619331,114765449
2656,37753114,116497781
2657,31123205,116383542
2658,30789172,117257098
2659,34048645,114178339
2660,30624742,117441383
2661,35215452,119582888
2662,35699319,119276032
2663,37909283,117521953
2664,39677394,116621937
2665,35814205,117294378
2666,39720307,115225242
2667,37003251,112632684
2668,31190873,112016596
2669,36420632,116588926
2670,38526752,119918270
2671,37634038,113223169
2672,37512181,118232052
2673,30284980,119358533
2674,34151159,113416530
2675,32271421,114568019
2676,34190727,114828096
2677,39104958,113013882
2678,32404350,111048005
2679,39654099,115048877
2680,30523170,115549720
2681,33286933,114487762
2682,31780575,113512119
2683,33590567,115839157
2684,37654410,115209753
2685,35535056,113962980
2686,37080067,119207315
2687,31530937,118330592
2688,39460673,110290590
2689,36572507,116783750
2690,38301309,115050791
2691,36155412,119629312
2692,36202851,114018010
2693,37936880,110598396
2694,37801085,119059466
2695,38407115,117573061
2696,32957020,113554511
2697,30985708,116596768
2698,35373643,114029260
2699,33558315,117505180
2700,30347928,110851825
2701,32486955,117100296
2702,39128548,113933809
2703,32955817,113650161
2704,38005509,113565335
2705,30320199,113419306
2706,39934681,112853774
2707,35964797,110824095
2708,37123223,113235176
2709,37823136,110662122
2710,33811013,118042720
2711,31358599,111913455
2712,35274099,112455371
2713,31219057,118368327
2714,39553263,111502627
2715,39848771,116014955
2716,33697219,119461927
2717,36404316,116593456
2718,39422423,117076008
2719,30471851,118277742
2720,30466505,117535245
2721,33712417,115815194
2722,37718592,110767195
2723,38256248,110352691
2724,35020743,116871526
2725,31646714,118800838
2726,35173842,111537059
2727,32757613,114130739
2728,30347775,112694787
2729,31884172,110357772
2730,31496337,113984498
2731,33686991,112686566
2732,30657669,111786940
2733,35525703,110341169
2734,30964496,117374576
2735,35815526,115239761
2736,36712809,117845156
2737,33333274,112714990
2738,33998075,117158074
2739,32125907,111196685
2740,39026346,113776202
2741,36618198,110708753
2742,35029200,116050849
2743,35866770,115615120
2744,32533290,116286076
2745,35312900,118791851
2746,35879638,117152600
2747,37065957,117718881
2748,30738021,110615028
2749,30765890,112223787
2750,36609922,119996380
2751,35400456,119716701
2752,33817775,114062721
2753,37231190,113873507
2754,35595630,115623571
2755,33378180,116516545
2756,32328579,118684133
2757,30250598,113230249
2758,35065794,110951787
2759,33004989,114734860
2760,30022695,119022177
2761,35411135,118754993
2762,33402957,119178035
2763,38492463,117651950
2764,34409514,118612710
2765,31070553,116371832
2766,33605268,113091480
2767,31298634,111806494
2768,34520942,114098898
2769,39398324,114841103
2770,35722707,116395567
2771,37896631,119202152
2772,31730645,119440245
2773,30817308,115824268
2774,34679583,115944517
2775,32703371,111092755
2776,32818991,110026198
2777,31929213,116607443
2778,39656295,113067710
2779,32098817,118842159
2780,37344978,110251952
2781,31787478,116398333
2782,30751035,111224111
2783,38291439,112173850
2784,36163221,110598508
2785,33012656,112276971
2786,37781334,112127750
2787,30554756,119007695
2788,30808873,112103862
2789,32795934,115246895
2790,37475668,114121325
2791,38426223,112788811
2792,34175116,118708271
2793,37568475,110962102
2794,34292503,110016731
2795,39797905,111463789
2796,34520100,119023387
2797,39241221,112880766
2798,36710358,115297383
2799,38869066,118760046
2800,38942349,117803722
2801,35221139,117226473
2802,34061904,115859745
2803,34612990,119002102
2804,30818116,113405807
2805,35526512,115887249
2806,34042283,112013202
2807,35281399,118022004
2808,30937443,118222673
2809,32281686,110833695
2810,38408205,115985797
2811,31192420,111356345
2812,34688539,110759035
2813,37970273,118775202
2814,37026470,110672941
2815,39580634,112607000
2816,38706063,117019902
2817,36663230,113557220
2818,33297219,110022025
2819,38245171,117027555
2820,35487500,117662205
2821,32970887,110561937
2822,39460773,114233312
2823,36203515,112226037
2824,31263184,117692861
2825,38028000,116458900
2826,34988467,112038268
2827,31682836,111476579
2828,31273537,111027098
2829,31292961,110902910
2830,30252036,113782477
2831,35610323,119176236
2832,36375625,115939088
2833,32884450,117204504
2834,31962880,117017417
2835,37550411,118163771
2836,34182193,118794639
2837,34944464,116772315
2838,32671245,116656222
2839,38532717,110149109
2840,36250498,119122274
2841,39296167,118855664
2842,36577698,118853591
2843,35954939,116585181
2844,31224613,114299115
2845,32372062,114873848
2846,30468226,111489047
2847,37193593,112155762
2848,30691925,112115541
2849,30836939,111944617
2850,30710246,111963675
2851,34592115,118569633
2852,34630848,113272175
2853,30357386,114274533
2854,39825479,110279023
2855,34172823,119295853
2856,31713747,112758954
2857,38171516,117347560
2858,34105967,114923502
2859,35397527,113849328
2860,32728691,115963235
2861,38309946,115567407
2862,36228433,119773200
2863,38788886,118672083
2864,39563916,112744130
2865,37815193,118433346
2866,30476046,119542435
2867,35236269,112824496
2868,38163757,119125439
2869,37677194,112984177
2870,31135579,112404092
2871,37047567,115008493
2872,30760790,118527588
2873,36608028,111595676
2874,31083314,116079390
2875,33476577,113449168
2876,38996569,116240615
2877,31022034,115537477
2878,33585468,110003097
2879,31121488,118944174
2880,32387252,114226958
2881,30327670,111351450
2882,37726441,119455150
2883,37084494,119373424
2884,34096290,118590245
2885,39369568,114433149
2886,31255059,110663626
2887,33144368,115041116
2888,35040395,119525785
2889,36110809,118161508
2890,36770946,114271009
2891,33051614,115617428
2892,30993112,114007833
2893,39505203,112232921
2894,36605901,116184452
2895,38235235,115695605
2896,32589748,115665801
2897,30508854,112219357
2898,39378516,116961597
2899,31295005,114472104
2900,33457915,116790700
2901,34665160,115200167
2902,32941486,110783865
2903,38632780,118290880
2904,32143697,119299296
2905,38909028,114061864
2906,33998977,110134072
2907,32685983,114249490
2908,37560083,115210877
2909,34355825,113861098
2910,31298029,114115476
2911,33140469,111978746
2912,31027100,119695762
2913,37665223,114633340
2914,30954354,116392685
2915,33474477,110221631
2916,35368773,118470430
2917,34783811,117968288
2918,39034236,116600079
2919,37453801,116715597
2920,38069898,117195500
2921,37524834,119719205
2922,30748667,117188259
2923,31139088,117192478
2924,39919336,117229123
2925,34864829,113512330
2926,38339817,111209017
2927,39174439,116445934
2928,35795192,115521574
2929,36978999,117591982
2930,30185983,118877410
2931,38496838,114568444
2932,35070186,110557575
2933,33610324,119158056
2934,38948388,117244665
2935,30768117,114982176
2936,39450162,118111131
2937,33687511,116504787
2938,30631251,116079068
2939,31526503,118236110
2940,37195253,119934296
2941,30164646,116504506
2942,31101381,118963702
2943,38669172,114016148
2944,30342268,110788848
2945,33094185,113143698
2946,34299534,118665757
2947,39553330,114890232
2948,33096922,115731216
2949,31772017,112235313
2950,37795625,110242807
2951,30919800,114373938
2952,33365557,112885633
2953,33577311,110792212
2954,30655781,110163711
2955,36540247,117014472
2956,30540213,119835425
2957,30187303,113993092
2958,32968248,115419119
2959,34720657,110231814
2960,31387652,117541688
2961,37497895,112361221
2962,37088695,113585993
2963,31716364,119084189
2964,39198569,110058981
2965,30751232,116422871
2966,30204014,113840004
2967,37227482,111657007
2968,39238832,115735228
2969,31419448,114032148
2970,39379739,117466949
2971,39484881,112285651
2972,30194773,118190099
2973,39324002,119592513
2974,35227004,116454558
2975,37143646,111665219
2976,36542934,117645849
2977,35845469,112340227
2978,31219486,112517613
2979,38402341,113831460
2980,39365215,110010603
2981,33399772,114750760
2982,30738300,119199475
2983,36371618,119867120
2984,39844571,112893840
2985,38503698,116923026
2986,39040993,112953134
2987,31533945,118915951
2988,30168195,119954607
2989,35020022,116773495
2990,35135058,114695143
2991,34624848,114694026
2992,39178645,119124348
2993,32491562,117622988
2994,36099877,114248408
2995,32132900,112474404
2996,33155168,117716481
2997,38668833,113878394
2998,31132181,111503268
2999,36524956,119771200
3000,30591152,114104745
3001,30514622,113534884
3002,36356015,116973856
3003,35555650,115370318
3004,32148036,114249405
3005,39047769,111794771
3006,39056538,118255771
3007,33407523,115687590
3008,39105360,114355806
3009,37602446,117311752
3010,39603823,111101209
3011,38029123,110409915
3012,34535919,115391069
3013,38541595,113449420
3014,30341777,113712398
3015,37300178,117201019
3016,36580068,118424955
3017,35762593,113239602
3018,37521848,110827238
3019,30149334,113290667
3020,39465300,113823451
3021,31961673,113124726
3022,39864290,117160090
3023,32457503,119635000
3024,39346129,115490042
3025,38798883,118125673
3026,34537085,115234614
3027,39592300,115600691
3028,38400551,119444384
3029,38750187,110153107
3030,33050623,113273937
3031,35858912,115967056
3032,38624949,112031133
3033,32541653,115227105
3034,39747279,117314088
3035,34516875,113135930
3036,33205400,111835490
3037,33891579,110191761
3038,31864134,110932158
3039,33512115,113446219
3040,37572323,119840543
3041,38633864,110921264
3042,38360080,116716507
3043,37579150,113959970
3044,38028443,118551462
3045,37030356,116565051
3046,31460434,114466912
3047,30311650,118231353
3048,38811976,119529097
3049,32851319,111566894
3050,37955576,113472367
3051,34784445,117632050
3052,34614243,114711207
3053,30785223,110158797
3054,36451072,115883780
3055,36626578,117885801
3056,34000343,112065003
3057,34541919,116454593
3058,32422489,113794136
3059,39000206,115012246
3060,36784214,119537957
3061,32699716,116151170
3062,32340099,116047014
3063,35502823,116965592
3064,32868445,119199059
3065,36417725,113495538
3066,32928662,113801863
3067,39903862,116712961
3068,37202628,115248725
3069,38025530,112959961
3070,35831894,119961286
3071,34549601,111663601
3072,32784462,116481172
3073,39928337,116853931
3074,30480917,118566277
3075,33802935,112877880
3076,38454835,118265879
3077,36384419,110395238
3078,36382038,116998390
3079,32254833,111878089
3080,39689168,115734858
3081,31293134,114988760
3082,36657150,110571401
3083,35739032,110626700
3084,33132748,117080362
3085,35795205,111685540
3086,30354131,116571014
3087,30735913,119233842
3088,30716413,114110959
3089,31267045,119284801
3090,39079725,113590723
3091,34054804,118954395
3092,30190530,116616589
3093,32201127,115556302
3094,32287039,112032685
3095,39110866,119319480
3096,32660316,117400018
3097,36682388,119420552
3098,39208154,112668047
3099,34995114,112737977
3100,32594803,110567821
3101,35281600,116929000
3102,34601685,118663890
3103,34952487,115147012
3104,36568213,116383188
3105,36711081,115238656
3106,30963289,114557728
3107,33968041,114915148
3108,32683891,111047523
3109,37800001,118851386
3110,32597308,116568697
3111,35284314,116631040
3112,38971612,118620867
3113,33067858,113134658
3114,39656372,112019501
3115,38371237,111921056
3116,37393848,117003003
3117,34274912,112447876
3118,35149851,112623210
3119,31618296,116037839
3120,31639503,115581737
3121,31163681,116773482
3122,34367258,112642576
3123,36891275,115528669
3124,39193345,118259780
3125,32926046,113919199
3126,32110492,118549105
3127,39334493,115135920
3128,35768029,110296777
3129,38443198,116765687
3130,35957878,118083436
3131,36860898,118748230
3132,30595863,113862008
3133,33234911,113770096
3134,32521763,110651279
3135,37434047,113861593
3136,31251703,111360374
3137,31649826,110141292
3138,34459227,112550023
3139,30165691,114131356
3140,30794186,114603687
3141,37476769,110105082
3142,35268233,116001522
3143,31094231,111130991
3144,30040901,112553303
3145,36924879,119921865
3146,31610789,115468799
3147,31570926,115377853
3148,30980862,117610786
3149,35392656,119575645
3150,33104645,115235534
3151,32978296,114811008
3152,39781720,112395475
3153,31800640,117969069
3154,39721982,118448857
3155,36069163,114501806
3156,35732285,116132026
3157,30341535,112649425
3158,39782345,118833982
3159,35504482,114519104
3160,35315944,117903427
3161,38508392,112852834
3162,38283469,119310740
3163,37069099,112189913
3164,35656019,110538538
3165,38984422,119464168
3166,33990757,112681265
3167,30254782,117313364
3168,34844667,117771570
3169,38202958,116212237
3170,31384394,111732648
3171,34673109,116174933
3172,39387678,113666940
3173,37987642,111690198
3174,34050089,116269079
3175,38096508,114384968
3176,33038992,115087015
3177,32564981,118868013
3178,35304851,113610077
3179,39368355,115574729
3180,36713201,111978837
3181,33447470,118443980
3182,34789755,117803744
3183,36640184,119661557
3184,36773591,115033264
3185,38747576,115919327
3186,32562348,115199324
3187,30702325,114380177
3188,39729283,119988536
3189,35734073,114844568
3190,37363369,116942012
3191,37853896,110713872
3192,31845772,116809984
3193,35788772,110276380
3194,32037561,119716028
3195,36304086,119406308
3196,35383569,115808246
3197,37055688,118038032
3198,31119318,112853835
3199,32316788,118655891
3200,30801471,111446831
3201,34922372,118699660
3202,37744184,110918836
3203,33856018,111783074
3204,32292170,110440456
3205,38187684,119596506
3206,35616789,111734467
3207,34946947,112172706
3208,34493664,114096278
3209,37236165,115102305
3210,35262964,110396218
3211,30638721,119922335
3212,32878810,115232034
3213,30215700,112424380
3214,30601996,118238088
3215,31680712,116761227
3216,39931000,114003712
3217,39102675,113405768
3218,36889639,117335946
3219,30173220,116595814
3220,33935055,118817102
3221,31173542,113470385
3222,32730737,114029691
3223,36538628,119172934
3224,39575478,112689660
3225,33824764,111448636
3226,37122746,113622468
3227,30218075,114169766
3228,33573507,113091018
3229,36866908,111985165
3230,31543857,112006736
3231,32216399,113991169
3232,38012946,111034837
3233,34197720,115056887
3234,35640138,110000337
3235,35137491,112992797
3236,37257520,114928558
3237,33822663,113932252
3238,31949761,110858609
3239,33269136,115652412
3240,33204104,119582706
3241,30523927,112754095
3242,31719576,117751724
3243,37135080,119512098
3244,39970642,118078085
3245,37577703,116710383
3246,36989316,118363816
3247,39947222,110764379
3248,35330237,116746975
3249,33610655,117435217
3250,37063285,110175056
3251,38496871,118025595
3252,35062841,116248967
3253,33226873,118808392
3254,35156917,111543725
3255,38424817,118405861
3256,35101660,114000861
3257,32677152,110137838
3258,32398699,116185706
3259,34732390,118241082
3260,34651369,114698715
3261,30247409,113571307
3262,38407490,116249942
3263,30918634,112783178
3264,30545883,111411661
3265,38126172,118413610
3266,30135659,114093299
3267,36743716,119928556
3268,30120604,110783733
3269,39264166,114388411
3270,32980229,112018150
3271,30509342,113561553
3272,33933154,117957453
3273,30891854,110376106
3274,30987752,113289005
3275,32551406,118495121
3276,36002829,111952477
3277,34331774,116173648
3278,31539190,113844936
3279,39750676,113893758
3280,34822569,114352379
3281,30947396,119051374
3282,39870541,117642565
3283,39111770,118120995
3284,38915709,116298994
3285,35499066,110121664
3286,39203000,115178360
3287,38603871,115853976
3288,30787426,110103181
3289,31357406,116467378
3290,37946439,112651014
3291,38442808,118216994
3292,35184467,111418844
3293,33571057,113047755
3294,31619805,119440754
3295,35218209,118697509
3296,37535718,115484685
3297,32069759,116150143
3298,33357808,111039563
3299,38757676,114956271
3300,34581884,110968689
3301,36190469,117652586
3302,34570055,116477428
3303,32400603,118239109
3304,30874420,110623370
3305,37094954,116679365
3306,31351233,112202408
3307,39023734,112672372
3308,36056721,119089810
3309,30421602,113759771
3310,39463826,114899654
3311,39426137,115118893
3312,30024809,113203110
3313,39000057,116842131
3314,39398087,119801373
3315,32931209,117205913
3316,30388240,111169871
3317,33953996,118943128
3318,32177601,111330956
3319,36159154,111397185
3320,36539570,113722337
3321,35486134,113832768
3322,36372829,115971773
3323,35410689,116250245
3324,35099944,110127588
3325,31339105,119641461
3326,30574094,113089171
3327,35609390,116030694
3328,39986219,113833111
3329,31641862,119111174
3330,36586244,115121795
3331,37856820,118119501
3332,34570922,112782130
3333,37993682,113816671
3334,31474489,112473540
3335,34051885,111010257
3336,30185359,119918715
3337,32855727,112509423
3338,37140173,119760215
3339,39646006,111689638
3340,31315370,111899966
3341,36765450,110996488
3342,31088074,111339360
3343,30713343,115021407
3344,35359472,117520826
3345,31869026,117387257
3346,36309633,112997597
3347,36705142,119888699
3348,34507386,116006167
3349,37695396,113067943
3350,30475977,116616151
3351,31971298,113608547
3352,33563866,119741769
3353,38002735,117061416
3354,33173953,119581148
3355,30675882,112581434
3356,34070312,118798525
3357,37938134,119832133
3358,35940403,116816188
3359,38338348,113871128
3360,38423875,114383148
3361,33856905,111132516
3362,31038252,113706274
3363,37371261,118029941
3364,34800608,119533689
3365,37345981,118629692
3366,34657742,115251185
3367,38841996,111520937
3368,31243062,112943584
3369,38963791,111568869
3370,36787573,119730769
3371,31969250,115601228
3372,37166695,117392523
3373,34332622,116419373
3374,36852507,116345963
3375,38814623,112921262
3376,36033548,117246999
3377,32534636,118028049
3378,32936153,111823118
3379,39023485,110677397
3380,39054010,116881720
3381,37567470,119322401
3382,31881970,110804998
3383,35319181,119292628
3384,30690259,116052119
3385,36686000,116275083
3386,35817545,117476399
3387,35218392,118689383
3388,33720836,118155088
3389,35995485,115288779
3390,33631533,119409913
3391,30045836,119409447
3392,39902938,110663790
3393,30630497,110414113
3394,34877518,112097878
3395,30773016,113760472
3396,33825805,117766641
3397,32275926,110231895
3398,36925213,119260109
3399,38723492,118943920
3400,30472518,119986704
3401,33167282,116997676
3402,36928455,118318957
3403,34433647,117994986
3404,36517382,117136566
3405,38602441,113949902
3406,34233236,113350650
3407,31283250,110107802
3408,39197571,117430477
3409,38924910,117672134
3410,31762707,111823538
3411,32807106,113798770
3412,38966243,116121924
3413,33195524,110025914
3414,31941849,111982300
3415,35561115,119230950
3416,39602803,119382625
3417,32640739,111764959
3418,33127417,119996887
3419,31881131,112651811
3420,31649590,110149363
3421,38262633,116223323
3422,36932165,118401041
3423,39437982,114760539
3424,33312779,118658839
3425,35796188,110691145
3426,35488237,110871825
3427,32876679,113270035
3428,34369540,118699948
3429,30384039,112970274
3430,34424471,118379827
3431,31989447,115545196
3432,39896464,117104277
3433,34588083,113215310
3434,31535417,114621101
3435,37799671,116803989
3436,39764006,113752453
3437,35219374,112270517
3438,35237264,117693687
3439,38292432,114411131
3440,30087031,116893121
3441,36731335,115511940
3442,30046440,110115180
3443,34980421,117040450
3444,38322765,112363372
3445,34689827,111989278
3446,36590968,112802805
3447,30849410,118017373
3448,32189519,119888544
3449,33161873,110893331
3450,32509545,115131169
3451,35413574,117317080
3452,30687596,118580356
3453,32565296,111378382
3454,31427011,111105777
3455,38871111,118042025
3456,38786539,115610302
3457,38751038,114817819
3458,30600683,115996620
3459,39958118,117485770
3460,37049145,116659615
3461,34454021,118734164
3462,33989244,115705384
3463,36323032,110948541
3464,30318431,115556974
3465,33921398,117481574
3466,38924619,114737623
3467,36068790,114263395
3468,34543395,116079421
3469,35372675,117849199
3470,34875804,116964742
3471,35215150,113122502
3472,38981781,114259753
3473,32620237,117892106
3474,30613322,110366373
3475,30125866,119143858
3476,39076369,113199052
3477,33914943,112125992
3478,30280675,118709266
3479,30303447,118341968
3480,39502781,117208415
3481,30423163,113940933
3482,33641321,115070636
3483,36982267,119003734
3484,35039126,110876580
3485,38601887,114193844
3486,36259860,115757043
3487,39597099,113533314
3488,39344464,113055945
3489,35027771,117802623
3490,30554730,116177014
3491,39198355,111625671
3492,32971484,119133376
3493,31442191,112965179
3494,37758172,118263431
3495,30142416,115466629
3496,36675162,116592911
3497,36409847,116875027
3498,31213055,112731873
3499,33141150,111445092
3500,36684815,115228601
3501,39747865,110922252
3502,31193322,115147407
3503,38297193,113172657
3504,39288611,111297850
3505,35057662,119552112
3506,30022571,115329060
3507,35200147,114081964
3508,36714032,116950208
3509,35822273,116718837
3510,35664273,112701011
3511,32573704,113404465
3512,31698718,118585970
3513,33170989,112401668
3514,35122572,118315345
3515,35691426,112141354
3516,32957653,118396692
3517,36399668,116728953
3518,33118082,116670064
3519,32509272,119647287
3520,38334159,111481262
3521,38771718,113302270
3522,32700168,113913900
3523,36692680,112779420
3524,38430697,113101380
3525,35623678,118124921
3526,30311902,118979078
3527,37271154,119156364
3528,34340021,117831040
3529,36449262,112871203
3530,31440869,115172353
3531,36240773,116151173
3532,36858732,113315837
3533,32647799,117659766
3534,35604706,118178756
3535,36639328,117577499
3536,30914708,114900313
3537,34379236,111839106
3538,31671725,110313095
3539,39418219,111499481
3540,39738689,118245512
3541,31390930,113279711
3542,30158786,111911270
3543,31429508,113949891
3544,35446563,117365850
3545,32599843,110137176
3546,33026636,112027921
3547,35981387,112940863
3548,36926790,111255479
3549,36759444,118041112
3550,30086228,116183213
3551,34939249,118366961
3552,31628364,112635999
3553,33978866,118988766
3554,38823414,113571161
3555,34034421,116867311
3556,38943401,115189781
3557,32519609,110350815
3558,36655682,119331160
3559,34215488,115107713
3560,38730627,117981242
3561,32493957,115428234
3562,34431910,119116367
3563,33410164,113827178
3564,38276507,113685326
3565,30389822,115562053
3566,38160953,116632806
3567,36673733,114426761
3568,31757233,115046041
3569,35052608,110095066
3570,39313564,115792671
3571,32576539,115650968
3572,36285607,110411777
3573,32310963,111536017
3574,37816689,113266046
3575,35890792,111512664
3576,33539189,116198996
3577,36023977,111521539
3578,31287390,110286623
3579,30916827,117318348
3580,38835432,110436093
3581,37437789,117608120
3582,39020715,119719679
3583,39059357,110007026
3584,30662308,111397935
3585,32369922,112201961
3586,38686950,113465828
3587,31162063,114697100
3588,39558336,112209016
3589,35999571,119000612
3590,31628217,116007891
3591,32300860,112223563
3592,32475898,111896629
3593,39304282,116456057
3594,36013064,112113309
3595,35724227,113846218
3596,38874620,117776096
3597,30559761,119367229
3598,37082065,111746086
3599,30459194,114063709
3600,35448423,118410164
3601,33487308,115176231
3602,37322957,119924745
3603,37446994,118609178
3604,36125179,119128766
3605,35041761,112397215
3606,36861760,111442429
3607,31474284,112394691
3608,35101349,115739945
3609,39501667,111184711
3610,30910928,112233628
3611,38844330,112531115
3612,31618247,113532095
3613,36939545,118228652
3614,31364404,112684876
3615,39074107,112147014
3616,38516581,116572523
3617,39101870,119420057
3618,32012816,112076045
3619,38047227,117616909
3620,36029133,114154116
3621,31511506,114900000
3622,39944757,115599317
3623,38758672,114683974
3624,39664268,112766313
3625,38766324,119102127
3626,31025280,116683759
3627,37996147,111923194
3628,37374967,117266709
3629,36973114,115196475
3630,36033667,119129724
3631,38628414,110540157
3632,32668561,119248057
3633,30507247,117963300
3634,34755144,111226947
3635,38745470,115201576
3636,38489046,115396091
3637,32570516,116829387
3638,31700792,110932021
3639,38215691,115569719
3640,35800016,111430011
3641,34480361,110605540
3642,30735029,112582249
3643,30781404,115096800
3644,37426831,119081632
3645,38195672,112392772
3646,37337426,115253931
3647,30714434,119511877
3648,33507458,119386223
3649,35821277,117726106
3650,35911966,110371225
3651,32906750,117082393
3652,38372831,110901869
3653,34739509,111200513
3654,39279205,117328556
3655,35481032,115938444
3656,37072260,113035962
3657,32052789,119014299
3658,33586765,114129035
3659,38337491,112205005
3660,33750229,119223755
3661,39873662,111763428
3662,32143988,112986596
3663,37361424,112005178
3664,34504583,114268912
3665,35475582,113692432
3666,36316450,115597688
3667,35813784,115549721
3668,36899826,118540630
3669,34004970,115683582
3670,30761848,116012759
3671,35516411,113209757
3672,37329266,115128216
3673,33316664,111550851
3674,31867364,112313986
3675,38447982,118296454
3676,37205721,116294436
3677,32899578,111855409
3678,38236093,115927774
3679,30899528,118402473
3680,35722474,115009887
3681,30023957,115737417
3682,38047411,113935733
3683,34904363,119649627
3684,36172021,116225996
3685,34767317,111462068
3686,32698499,112326263
3687,30239418,113925770
3688,37584028,115645590
3689,34817562,113327123
3690,30478624,111340829
3691,39540799,117265719
3692,34820967,118272409
3693,38212624,115993244
3694,35042545,110581035
3695,39901661,114167879
3696,39910559,110504140
3697,32096120,119318616
3698,36414707,116477102
3699,32293466,114322961
3700,35163038,115145223
3701,38277240,118849364
3702,35656938,114429063
3703,38003523,114248838
3704,34887313,119656910
3705,30719868,112214727
3706,36665927,117381341
3707,35379440,112100136
3708,31035131,111772715
3709,38821042,118448869
3710,37436694,117148017
3711,35082288,112436112
3712,33038824,115266403
3713,36684136,111935294
3714,31171554,115358979
3715,38084099,115365051
3716,38420560,112557230
3717,31671644,114035691
3718,38614726,119111424
3719,33294342,118317790
3720,31376574,118792984
3721,35850126,112010616
3722,34089111,113357390
3723,32825701,111450046
3724,34735823,113505103
3725,35543151,113391030
3726,32802228,114977937
3727,38371873,118678786
3728,33475114,113437102
3729,37581839,119086477
3730,32161501,119128373
3731,35656101,119798595
3732,31995302,111977938
3733,38471210,115688936
3734,38467817,114100791
3735,33012878,115209012
3736,36277747,119534126
3737,38273520,114925066
3738,35913932,117279409
3739,38809550,116326218
3740,31885160,119785525
3741,32073264,119732906
3742,31440668,115815855
3743,36522226,113157699
3744,32133454,110539209
3745,35192303,112388985
3746,39589714,114103676
3747,34033544,115334435
3748,31106718,110889455
3749,35173414,111563075
3750,30134955,118694428
3751,34423529,117806323
3752,36569544,114286569
3753,39250889,114420766
3754,37105251,113177790
3755,33437320,113393504
3756,34171973,118135583
3757,33560728,113314333
3758,39383245,113406148
3759,35181617,119789249
3760,33134800,114249845
3761,30329400,118537325
3762,33311667,117579521
3763,32291762,116102995
3764,33494373,114629453
3765,31109198,111043431
3766,33893704,117074999
3767,35025874,116511550
3768,38113341,113078357
3769,37578122,119109175
3770,31702818,112712651
3771,31711460,110141326
3772,32419579,111951188
3773,36919033,119987062
3774,35489390,110612922
3775,38881733,117197623
3776,36311362,114373339
3777,34475366,114587599
3778,35526649,111971357
3779,36669955,115285048
3780,36672775,111591442
3781,30457275,111658713
3782,37016663,114748913
3783,39206957,114723000
3784,35950825,115608985
3785,33074958,110203624
3786,30004731,112347739
3787,37683990,115708488
3788,38627720,112966355
3789,36101131,116632743
3790,30371939,111785107
3791,34815372,119592476
3792,30170393,114270553
3793,30315870,116227051
3794,31491851,118630260
3795,36677363,119435385
3796,34662754,114167220
3797,31791526,114362650
3798,36411501,118251205
3799,38137095,115972618
3800,30372015,115535078
3801,35470335,116909512
3802,32014206,118910954
3803,32891397,119525442
3804,38692087,110172697
3805,31046160,118072813
3806,36002292,119521351
3807,39366690,118240456
3808,31853206,112065413
3809,30355572,117734287
3810,33147292,112210406
3811,39083473,114450587
3812,33272211,114055320
3813,32926235,110505156
3814,38648251,113248796
3815,34242856,114300678
3816,35406941,110736826
3817,35630153,113296503
3818,38068213,114122348
3819,30395020,117795659
3820,32225018,110403069
3821,34596943,117538723
3822,38611180,114184806
3823,32703581,119385381
3824,35121516,119163893
3825,30977005,119903227
3826,31580041,118437127
3827,30975061,118490941
3828,35859293,117127005
3829,31200743,111746727
3830,33147893,110334244
3831,37873462,116391341
3832,34114617,115300154
3833,35131796,113596741
3834,33382309,113449327
3835,35118262,111758246
3836,35175286,118093170
3837,33927221,119026582
3838,35659514,118847126
3839,35443271,119270810
3840,39307358,113362966
3841,38482059,113519441
3842,36787552,114069079
3843,32393670,110084132
3844,39490556,110764476
3845,31097656,114634000
3846,30476590,111523749
3847,38072145,111675671
3848,33283675,111824198
3849,31205304,119422969
3850,32674345,117437717
3851,33533741,118652857
3852,31487066,113062217
3853,36778279,119609330
3854,33729776,116272860
3855,30004547,113116208
3856,36660825,110378262
3857,31575339,117584207
3858,36045486,110628070
3859,34009404,110956244
3860,30378447,119612362
3861,30991012,119667735
3862,38006454,111319268
3863,34632694,115825218
3864,35142390,117549089
3865,38086704,117150994
3866,36788669,118227596
3867,31148103,119919206
3868,30265804,114131934
3869,33696837,110614964
3870,35059337,112251741
3871,35375196,115359043
3872,31996969,118035078
3873,39175462,115455102
3874,34316915,115029982
3875,30960636,114145639
3876,38909122,112781931
3877,36398765,113737458
3878,39307926,119018906
3879,36393165,111226631
3880,34228099,114233825
3881,39637423,110688913
3882,39127953,110071286
3883,36799537,112723920
3884,35834037,113508224
3885,32181135,114873026
3886,30926236,111360188
3887,32345119,111101893
3888,33115212,116995488
3889,32077539,114875646
3890,33106008,117241658
3891,37641250,116993373
3892,37936354,114353620
3893,38984498,117363131
3894,31740424,119959217
3895,39148824,118790478
3896,39081399,110762858
3897,35641943,113717169
3898,32667724,114876534
3899,39314408,113513743
3900,38999569,115425969
3901,35747295,112284804
3902,34385526,112938511
